296.8 1.667 0 4.03993e-98 8.12296e-155 0.000439659 2.77978e-15 0.000439659 1.66656
297.27 1.648 0 7.86956e-98 2.01027e-154 0.000451528 3.0594e-15 0.000451528 1.64755
297.74 1.599 0 1.53142e-97 4.96926e-154 0.000463689 3.36668e-15 0.000463689 1.59854
298.2 1.538 0 2.9354e-97 1.2036e-153 0.00047588 3.69681e-15 0.00047588 1.53752
298.67 1.512 0 5.70106e-97 2.96841e-153 0.000488637 4.06702e-15 0.000488637 1.51151
299.14 1.453 0 1.10614e-96 7.31248e-153 0.000501705 4.4737e-15 0.000501705 1.4525
299.6 1.403 0 2.11409e-96 1.76518e-152 0.000514802 4.91044e-15 0.000514802 1.40249
300.07 1.361 0 4.09378e-96 4.33846e-152 0.000528506 5.40001e-15 0.000528506 1.36047
300.54 1.325 0 7.9194e-96 1.06507e-151 0.000542541 5.93758e-15 0.000542541 1.32446
301.01 1.269 0 1.53048e-95 2.61169e-151 0.000556914 6.52779e-15 0.000556914 1.26844
301.47 1.224 0 2.91378e-95 6.27608e-151 0.000571315 7.16127e-15 0.000571315 1.22343
301.94 1.187 0 5.62e-95 1.53545e-150 0.000586379 7.871e-15 0.000586379 1.18641
302.41 1.147 0 1.08289e-94 3.75216e-150 0.000601803 8.6499e-15 0.000601803 1.1464
302.87 1.096 0 2.05566e-94 8.98635e-150 0.000617255 9.48556e-15 0.000617255 1.09538
303.34 1.059 0 3.95315e-94 2.19096e-149 0.000633414 1.04214e-14 0.000633414 1.05837
303.81 1.012 0 7.59456e-94 5.33559e-149 0.000649956 1.14481e-14 0.000649956 1.01135
304.27 0.975 0 1.43751e-93 1.27356e-148 0.000666524 1.25491e-14 0.000666524 0.974333
304.74 0.942 0 2.75622e-93 3.09438e-148 0.000683847 1.37817e-14 0.000683847 0.941316
305.21 0.904 0 5.27941e-93 7.50975e-148 0.000701577 1.51333e-14 0.000701577 0.903298
305.67 0.869 0 9.96396e-93 1.78648e-147 0.000719332 1.65822e-14 0.000719332 0.868281
306.14 0.84 0 1.90479e-92 4.32569e-147 0.000737892 1.82035e-14 0.000737892 0.839262
