262.64 1.299 0 6.48594e-27 2.93004e-160 1.02838e-05 1.02838e-05 1.29899
263.11 1.268 0 7.5765e-27 6.88074e-160 1.06667e-05 1.06667e-05 1.26799
263.58 1.258 0 8.84867e-27 1.61423e-159 1.10631e-05 1.10631e-05 1.25799
264.05 1.228 0 1.03324e-26 3.78325e-159 1.14734e-05 1.14734e-05 1.22799
264.52 1.216 0 1.20625e-26 8.85798e-159 1.18981e-05 1.18981e-05 1.21599
264.99 1.197 0 1.40794e-26 2.07192e-158 1.23376e-05 1.23376e-05 1.19699
265.46 1.179 0 1.64304e-26 4.84151e-158 1.27924e-05 1.27924e-05 1.17899
265.92 1.158 0 1.91074e-26 1.11002e-157 1.32528e-05 1.32528e-05 1.15799
266.39 1.148 0 2.22891e-26 2.58872e-157 1.37394e-05 1.37394e-05 1.14799
266.86 1.139 0 2.59954e-26 6.03131e-157 1.42428e-05 1.42428e-05 1.13899
267.33 1.131 0 3.0312e-26 1.4038e-156 1.47636e-05 1.47636e-05 1.13099
267.8 1.118 0 3.53384e-26 3.26416e-156 1.53023e-05 1.53023e-05 1.11798
268.27 1.109 0 4.119e-26 7.58237e-156 1.58595e-05 1.58595e-05 1.10898
268.74 1.108 0 4.8001e-26 1.75958e-155 1.64359e-05 1.64359e-05 1.10798
269.2 1.097 0 5.57457e-26 4.00697e-155 1.7019e-05 1.7019e-05 1.09698
269.67 1.091 0 6.49379e-26 9.28041e-155 1.7635e-05 1.7635e-05 1.09098
270.14 1.089 0 7.56309e-26 2.14728e-154 1.82719e-05 1.82719e-05 1.08898
270.61 1.085 0 8.8067e-26 4.96339e-154 1.89305e-05 1.89305e-05 1.08498
271.08 1.077 0 1.02528e-25 1.14614e-153 1.96114e-05 1.96114e-05 1.07698
271.55 1.071 0 1.19339e-25 2.64403e-153 2.03153e-05 2.03153e-05 1.07098
272.01 1.077 0 1.38432e-25 5.98625e-153 2.10272e-05 2.10272e-05 1.07698
272.48 1.072 0 1.61066e-25 1.37826e-152 2.17788e-05 2.17788e-05 1.07198
272.95 1.074 0 1.87365e-25 3.17014e-152 2.25557e-05 2.25557e-05 1.07398
273.42 1.072 0 2.17914e-25 7.28441e-152 2.33585e-05 2.33585e-05 1.07198
273.89 1.075 0 2.53393e-25 1.67217e-151 2.41882e-05 2.41882e-05 1.07498
274.36 1.076 0 2.9459e-25 3.83473e-151 2.50456e-05 2.50456e-05 1.07597
274.82 1.075 0 3.41322e-25 8.63184e-151 2.59123e-05 2.59123e-05 1.07497
275.29 1.079 0 3.96658e-25 1.97563e-150 2.6827e-05 2.6827e-05 1.07897
275.76 1.084 0 4.60874e-25 4.5173e-150 2.77719e-05 2.77719e-05 1.08397
276.23 1.085 0 5.35378e-25 1.03186e-149 2.8748e-05 2.8748e-05 1.08497
276.7 1.093 0 6.21803e-25 2.35468e-149 2.97563e-05 2.97563e-05 1.09297
277.16 1.098 0 7.19744e-25 5.27476e-149 3.07752e-05 3.07752e-05 1.09797
277.63 1.106 0 8.35601e-25 1.20133e-148 3.18501e-05 3.18501e-05 1.10597
278.1 1.112 0 9.69914e-25 2.73332e-148 3.29601e-05 3.29601e-05 1.11197
278.57 1.129 0 1.12559e-24 6.21282e-148 3.41063e-05 3.41063e-05 1.12897
279.04 1.143 0 1.306e-24 1.41077e-147 3.52898e-05 3.52898e-05 1.14296
279.5 1.157 0 1.51024e-24 3.14506e-147 3.64854e-05 3.64854e-05 1.15696
279.97 1.171 0 1.7516e-24 7.12762e-147 3.77461e-05 3.77461e-05 1.17096
280.44 1.176 0 2.03113e-24 1.61372e-146 3.90475e-05 3.90475e-05 1.17596
280.91 1.193 0 2.3548e-24 3.64992e-146 4.03909e-05 4.03909e-05 1.19296
281.38 1.207 0 2.72951e-24 8.24722e-146 4.17775e-05 4.17775e-05 1.20696
281.84 1.233 0 3.15331e-24 1.82971e-145 4.31776e-05 4.31776e-05 1.23296
282.31 1.248 0 3.65363e-24 4.12624e-145 4.46535e-05 4.46535e-05 1.24796
282.78 1.268 0 4.2325e-24 9.29599e-145 4.61764e-05 4.61764e-05 1.26795
283.25 1.281 0 4.9021e-24 2.09222e-144 4.77479e-05 4.77479e-05 1.28095
283.72 1.298 0 5.67651e-24 4.70421e-144 4.93693e-05 4.93693e-05 1.29795
284.18 1.323 0 6.5515e-24 1.03864e-143 5.10059e-05 5.10059e-05 1.32295
284.65 1.343 0 7.58348e-24 2.33073e-143 5.27304e-05 5.27304e-05 1.34295
285.12 1.355 0 8.77626e-24 5.22503e-143 5.45093e-05 5.45093e-05 1.35495
285.59 1.376 0 1.01546e-23 1.17019e-142 5.6344e-05 5.6344e-05 1.37594
286.05 1.403 0 1.17108e-23 2.57369e-142 5.81955e-05 5.81955e-05 1.40294
286.52 1.419 0 1.35447e-23 5.75269e-142 6.01458e-05 6.01458e-05 1.41894
286.99 1.443 0 1.56627e-23 1.28456e-141 6.21569e-05 6.21569e-05 1.44294
287.46 1.46 0 1.81082e-23 2.86556e-141 6.42307e-05 6.42307e-05 1.45994
287.92 1.49 0 2.08671e-23 6.27817e-141 6.63226e-05 6.63226e-05 1.48993
288.39 1.51 0 2.41157e-23 1.39777e-140 6.85256e-05 6.85256e-05 1.50993
288.86 1.526 0 2.78645e-23 3.1089e-140 7.07966e-05 7.07966e-05 1.52593
289.33 1.552 0 3.21897e-23 6.90793e-140 7.31375e-05 7.31375e-05 1.55193
289.79 1.582 0 3.70651e-23 1.50763e-139 7.54983e-05 7.54983e-05 1.58192
290.26 1.588 0 4.28015e-23 3.34336e-139 7.79836e-05 7.79836e-05 1.58792
290.73 1.596 0 4.94159e-23 7.40699e-139 8.05449e-05 8.05449e-05 1.59592
291.2 1.609 0 5.7041e-23 1.63934e-138 8.31843e-05 8.31843e-05 1.60892
291.66 1.612 0 6.56294e-23 3.56402e-138 8.58453e-05 8.58453e-05 1.61191
292.13 1.626 0 7.57265e-23 7.87255e-138 8.86457e-05 8.86457e-05 1.62591
292.6 1.609 0 8.73597e-23 1.73724e-137 9.15309e-05 9.15309e-05 1.60891
293.07 1.641 0 1.0076e-22 3.8298e-137 9.45031e-05 9.45031e-05 1.64091
293.53 1.615 0 1.15841e-22 8.29409e-137 9.74988e-05 9.74988e-05 1.6149
294 1.615 0 1.33557e-22 1.82487e-136 0.00010065 0.00010065 1.6149
294.47 1.598 0 1.53952e-22 4.0111e-136 0.000103896 0.000103896 1.5979
294.93 1.59 0 1.76891e-22 8.66168e-136 0.000107167 0.000107167 1.58989
295.4 1.545 0 2.03823e-22 1.90013e-135 0.000110608 0.000110608 1.54489
295.87 1.539 0 2.34809e-22 4.1642e-135 0.00011415 0.00011415 1.53889
296.34 1.505 0 2.7045e-22 9.11698e-135 0.000117798 0.000117798 1.50488
296.8 1.481 0 3.10507e-22 1.96116e-134 0.000121472 0.000121472 1.48088
297.27 1.439 0 3.57499e-22 4.28529e-134 0.000125336 0.000125336 1.43887
297.74 1.41 0 4.1152e-22 9.35441e-134 0.000129313 0.000129313 1.40987
298.2 1.377 0 4.72196e-22 2.00642e-133 0.000133318 0.000133318 1.37687
298.67 1.336 0 5.43334e-22 4.37127e-133 0.000137529 0.000137529 1.33586
299.14 1.305 0 6.25065e-22 9.51396e-133 0.000141862 0.000141862 1.30486
299.6 1.255 0 7.16811e-22 2.03476e-132 0.000146226 0.000146226 1.25485
300.07 1.218 0 8.24312e-22 4.41992e-132 0.000150812 0.000150812 1.21785
300.54 1.174 0 9.47746e-22 9.59149e-132 0.00015553 0.00015553 1.17384
301.01 1.138 0 1.08945e-21 2.07935e-131 0.000160385 0.000160385 1.13784
301.47 1.093 0 1.24838e-21 4.42997e-131 0.000165271 0.000165271 1.09283
301.94 1.052 0 1.43447e-21 9.58496e-131 0.000170406 0.000170406 1.05183
302.41 1.006 0 1.64796e-21 2.0718e-130 0.000175687 0.000175687 1.00582
302.87 0.973 0 1.88728e-21 4.40117e-130 0.000181001 0.000181001 0.972819
303.34 0.932 0 2.1673e-21 9.49455e-130 0.000186584 0.000186584 0.931813
303.81 0.892 0 2.48839e-21 2.04621e-129 0.000192325 0.000192325 0.891808
304.27 0.855 0 2.8481e-21 4.33425e-129 0.000198101 0.000198101 0.854802
304.74 0.821 0 3.26875e-21 9.32262e-129 0.000204168 0.000204168 0.820796
305.21 0.787 0 3.75078e-21 2.00323e-128 0.000210405 0.000210405 0.78679
305.67 0.752 0 4.29048e-21 4.23097e-128 0.000216678 0.000216678 0.751783
306.14 0.725 0 4.92124e-21 9.07363e-128 0.000223265 0.000223265 0.724777
306.61 0.693 0 5.64361e-21 1.94398e-127 0.000230036 0.000230036 0.69277
307.07 0.666 0 6.45193e-21 4.09398e-127 0.000236845 0.000236845 0.665763
307.54 0.635 0 7.39605e-21 8.75396e-127 0.000243993 0.000243993 0.634756
308.01 0.609 0 8.47665e-21 1.86996e-126 0.000251338 0.000251338 0.608749
308.47 0.584 0 9.6851e-21 3.92673e-126 0.000258723 0.000258723 0.583741
308.94 0.566 0 1.10958e-20 8.37158e-126 0.000266474 0.000266474 0.565734
309.4 0.546 0 1.26727e-20 1.75457e-125 0.000274265 0.000274265 0.545726
309.87 0.524 0 1.45128e-20 3.73333e-125 0.000282441 0.000282441 0.523718
310.34 0.507 0 1.66167e-20 7.93578e-125 0.00029084 0.00029084 0.506709
310.8 0.492 0 1.89673e-20 1.65844e-124 0.000299281 0.000299281 0.491701
311.27 0.478 0 2.17085e-20 3.51836e-124 0.000308136 0.000308136 0.477692
311.74 0.466 0 2.48408e-20 7.45679e-124 0.00031723 0.00031723 0.465683
312.2 0.454 0 2.83383e-20 1.55384e-123 0.000326368 0.000326368 0.453674
312.67 0.445 0 3.24145e-20 3.28674e-123 0.000335953 0.000335953 0.444664
313.13 0.434 0 3.6964e-20 6.83573e-123 0.000345582 0.000345582 0.433654
313.6 0.427 0 4.22643e-20 1.44309e-122 0.00035568 0.00035568 0.426644
314.07 0.421 0 4.83149e-20 3.04347e-122 0.000366046 0.000366046 0.420634
314.53 0.413 0 5.50641e-20 6.31152e-122 0.000376459 0.000376459 0.412624
315 0.407 0 6.29223e-20 1.32849e-121 0.000387375 0.000387375 0.406613
315.47 0.404 0 7.18877e-20 2.79353e-121 0.00039858 0.00039858 0.403601
